DateID,Date,Year,Month,MonthName,Quarter,Day,Weekday,IsWeekend
20250618,2025-06-18,2025,6,June,Q2,18,Wednesday,False
20250619,2025-06-19,2025,6,June,Q2,19,Thursday,False
20250620,2025-06-20,2025,6,June,Q2,20,Friday,False
20250621,2025-06-21,2025,6,June,Q2,21,Saturday,True
20250622,2025-06-22,2025,6,June,Q2,22,Sunday,True
20250623,2025-06-23,2025,6,June,Q2,23,Monday,False
20250624,2025-06-24,2025,6,June,Q2,24,Tuesday,False
20250625,2025-06-25,2025,6,June,Q2,25,Wednesday,False
20250626,2025-06-26,2025,6,June,Q2,26,Thursday,False
20250627,2025-06-27,2025,6,June,Q2,27,Friday,False
20250628,2025-06-28,2025,6,June,Q2,28,Saturday,True
20250629,2025-06-29,2025,6,June,Q2,29,Sunday,True
20250630,2025-06-30,2025,6,June,Q2,30,Monday,False
20250701,2025-07-01,2025,7,July,Q3,1,Tuesday,False
20250702,2025-07-02,2025,7,July,Q3,2,Wednesday,False
20250703,2025-07-03,2025,7,July,Q3,3,Thursday,False
20250704,2025-07-04,2025,7,July,Q3,4,Friday,False
20250705,2025-07-05,2025,7,July,Q3,5,Saturday,True
20250706,2025-07-06,2025,7,July,Q3,6,Sunday,True
20250707,2025-07-07,2025,7,July,Q3,7,Monday,False
20250708,2025-07-08,2025,7,July,Q3,8,Tuesday,False
20250709,2025-07-09,2025,7,July,Q3,9,Wednesday,False
20250710,2025-07-10,2025,7,July,Q3,10,Thursday,False
20250711,2025-07-11,2025,7,July,Q3,11,Friday,False
20250712,2025-07-12,2025,7,July,Q3,12,Saturday,True
20250713,2025-07-13,2025,7,July,Q3,13,Sunday,True
20250714,2025-07-14,2025,7,July,Q3,14,Monday,False
20250715,2025-07-15,2025,7,July,Q3,15,Tuesday,False
20250716,2025-07-16,2025,7,July,Q3,16,Wednesday,False
20250717,2025-07-17,2025,7,July,Q3,17,Thursday,False
20250718,2025-07-18,2025,7,July,Q3,18,Friday,False
20250719,2025-07-19,2025,7,July,Q3,19,Saturday,True
20250720,2025-07-20,2025,7,July,Q3,20,Sunday,True
20250721,2025-07-21,2025,7,July,Q3,21,Monday,False
20250722,2025-07-22,2025,7,July,Q3,22,Tuesday,False
20250723,2025-07-23,2025,7,July,Q3,23,Wednesday,False
20250724,2025-07-24,2025,7,July,Q3,24,Thursday,False
20250725,2025-07-25,2025,7,July,Q3,25,Friday,False
20250726,2025-07-26,2025,7,July,Q3,26,Saturday,True
20250727,2025-07-27,2025,7,July,Q3,27,Sunday,True
20250728,2025-07-28,2025,7,July,Q3,28,Monday,False
20250729,2025-07-29,2025,7,July,Q3,29,Tuesday,False
20250730,2025-07-30,2025,7,July,Q3,30,Wednesday,False
20250731,2025-07-31,2025,7,July,Q3,31,Thursday,False
20250801,2025-08-01,2025,8,August,Q3,1,Friday,False
20250802,2025-08-02,2025,8,August,Q3,2,Saturday,True
20250803,2025-08-03,2025,8,August,Q3,3,Sunday,True
20250804,2025-08-04,2025,8,August,Q3,4,Monday,False
20250805,2025-08-05,2025,8,August,Q3,5,Tuesday,False
20250806,2025-08-06,2025,8,August,Q3,6,Wednesday,False
20250807,2025-08-07,2025,8,August,Q3,7,Thursday,False
20250808,2025-08-08,2025,8,August,Q3,8,Friday,False
20250809,2025-08-09,2025,8,August,Q3,9,Saturday,True
20250810,2025-08-10,2025,8,August,Q3,10,Sunday,True
20250811,2025-08-11,2025,8,August,Q3,11,Monday,False
20250812,2025-08-12,2025,8,August,Q3,12,Tuesday,False
20250813,2025-08-13,2025,8,August,Q3,13,Wednesday,False
20250814,2025-08-14,2025,8,August,Q3,14,Thursday,False
20250815,2025-08-15,2025,8,August,Q3,15,Friday,False
20250816,2025-08-16,2025,8,August,Q3,16,Saturday,True
20250817,2025-08-17,2025,8,August,Q3,17,Sunday,True
20250818,2025-08-18,2025,8,August,Q3,18,Monday,False
20250819,2025-08-19,2025,8,August,Q3,19,Tuesday,False
20250820,2025-08-20,2025,8,August,Q3,20,Wednesday,False
20250821,2025-08-21,2025,8,August,Q3,21,Thursday,False
20250822,2025-08-22,2025,8,August,Q3,22,Friday,False
20250823,2025-08-23,2025,8,August,Q3,23,Saturday,True
20250824,2025-08-24,2025,8,August,Q3,24,Sunday,True
20250825,2025-08-25,2025,8,August,Q3,25,Monday,False
20250826,2025-08-26,2025,8,August,Q3,26,Tuesday,False
20250827,2025-08-27,2025,8,August,Q3,27,Wednesday,False
20250828,2025-08-28,2025,8,August,Q3,28,Thursday,False
20250829,2025-08-29,2025,8,August,Q3,29,Friday,False
20250830,2025-08-30,2025,8,August,Q3,30,Saturday,True
20250831,2025-08-31,2025,8,August,Q3,31,Sunday,True
20250901,2025-09-01,2025,9,September,Q3,1,Monday,False
20250902,2025-09-02,2025,9,September,Q3,2,Tuesday,False
20250903,2025-09-03,2025,9,September,Q3,3,Wednesday,False
20250904,2025-09-04,2025,9,September,Q3,4,Thursday,False
20250905,2025-09-05,2025,9,September,Q3,5,Friday,False
20250906,2025-09-06,2025,9,September,Q3,6,Saturday,True
20250907,2025-09-07,2025,9,September,Q3,7,Sunday,True
20250908,2025-09-08,2025,9,September,Q3,8,Monday,False
20250909,2025-09-09,2025,9,September,Q3,9,Tuesday,False
20250910,2025-09-10,2025,9,September,Q3,10,Wednesday,False
20250911,2025-09-11,2025,9,September,Q3,11,Thursday,False
20250912,2025-09-12,2025,9,September,Q3,12,Friday,False
20250913,2025-09-13,2025,9,September,Q3,13,Saturday,True
20250914,2025-09-14,2025,9,September,Q3,14,Sunday,True
20250915,2025-09-15,2025,9,September,Q3,15,Monday,False
20250916,2025-09-16,2025,9,September,Q3,16,Tuesday,False
20250917,2025-09-17,2025,9,September,Q3,17,Wednesday,False
20250918,2025-09-18,2025,9,September,Q3,18,Thursday,False
20250919,2025-09-19,2025,9,September,Q3,19,Friday,False
20250920,2025-09-20,2025,9,September,Q3,20,Saturday,True
20250921,2025-09-21,2025,9,September,Q3,21,Sunday,True
20250922,2025-09-22,2025,9,September,Q3,22,Monday,False
20250923,2025-09-23,2025,9,September,Q3,23,Tuesday,False
20250924,2025-09-24,2025,9,September,Q3,24,Wednesday,False
20250925,2025-09-25,2025,9,September,Q3,25,Thursday,False
20250926,2025-09-26,2025,9,September,Q3,26,Friday,False
20250927,2025-09-27,2025,9,September,Q3,27,Saturday,True
20250928,2025-09-28,2025,9,September,Q3,28,Sunday,True
20250929,2025-09-29,2025,9,September,Q3,29,Monday,False
20250930,2025-09-30,2025,9,September,Q3,30,Tuesday,False
20251001,2025-10-01,2025,10,October,Q4,1,Wednesday,False
20251002,2025-10-02,2025,10,October,Q4,2,Thursday,False
20251003,2025-10-03,2025,10,October,Q4,3,Friday,False
20251004,2025-10-04,2025,10,October,Q4,4,Saturday,True
20251005,2025-10-05,2025,10,October,Q4,5,Sunday,True
20251006,2025-10-06,2025,10,October,Q4,6,Monday,False
20251007,2025-10-07,2025,10,October,Q4,7,Tuesday,False
20251008,2025-10-08,2025,10,October,Q4,8,Wednesday,False
20251009,2025-10-09,2025,10,October,Q4,9,Thursday,False
20251010,2025-10-10,2025,10,October,Q4,10,Friday,False
20251011,2025-10-11,2025,10,October,Q4,11,Saturday,True
20251012,2025-10-12,2025,10,October,Q4,12,Sunday,True
20251013,2025-10-13,2025,10,October,Q4,13,Monday,False
20251014,2025-10-14,2025,10,October,Q4,14,Tuesday,False
20251015,2025-10-15,2025,10,October,Q4,15,Wednesday,False
20251016,2025-10-16,2025,10,October,Q4,16,Thursday,False
20251017,2025-10-17,2025,10,October,Q4,17,Friday,False
20251018,2025-10-18,2025,10,October,Q4,18,Saturday,True
20251019,2025-10-19,2025,10,October,Q4,19,Sunday,True
20251020,2025-10-20,2025,10,October,Q4,20,Monday,False
20251021,2025-10-21,2025,10,October,Q4,21,Tuesday,False
20251022,2025-10-22,2025,10,October,Q4,22,Wednesday,False
20251023,2025-10-23,2025,10,October,Q4,23,Thursday,False
20251024,2025-10-24,2025,10,October,Q4,24,Friday,False
20251025,2025-10-25,2025,10,October,Q4,25,Saturday,True
20251026,2025-10-26,2025,10,October,Q4,26,Sunday,True
20251027,2025-10-27,2025,10,October,Q4,27,Monday,False
20251028,2025-10-28,2025,10,October,Q4,28,Tuesday,False
20251029,2025-10-29,2025,10,October,Q4,29,Wednesday,False
20251030,2025-10-30,2025,10,October,Q4,30,Thursday,False
20251031,2025-10-31,2025,10,October,Q4,31,Friday,False
20251101,2025-11-01,2025,11,November,Q4,1,Saturday,True
20251102,2025-11-02,2025,11,November,Q4,2,Sunday,True
20251103,2025-11-03,2025,11,November,Q4,3,Monday,False
20251104,2025-11-04,2025,11,November,Q4,4,Tuesday,False
20251105,2025-11-05,2025,11,November,Q4,5,Wednesday,False
20251106,2025-11-06,2025,11,November,Q4,6,Thursday,False
20251107,2025-11-07,2025,11,November,Q4,7,Friday,False
20251108,2025-11-08,2025,11,November,Q4,8,Saturday,True
20251109,2025-11-09,2025,11,November,Q4,9,Sunday,True
20251110,2025-11-10,2025,11,November,Q4,10,Monday,False
20251111,2025-11-11,2025,11,November,Q4,11,Tuesday,False
20251112,2025-11-12,2025,11,November,Q4,12,Wednesday,False
20251113,2025-11-13,2025,11,November,Q4,13,Thursday,False
20251114,2025-11-14,2025,11,November,Q4,14,Friday,False
20251115,2025-11-15,2025,11,November,Q4,15,Saturday,True
20251116,2025-11-16,2025,11,November,Q4,16,Sunday,True
20251117,2025-11-17,2025,11,November,Q4,17,Monday,False
20251118,2025-11-18,2025,11,November,Q4,18,Tuesday,False
20251119,2025-11-19,2025,11,November,Q4,19,Wednesday,False
20251120,2025-11-20,2025,11,November,Q4,20,Thursday,False
20251121,2025-11-21,2025,11,November,Q4,21,Friday,False
20251122,2025-11-22,2025,11,November,Q4,22,Saturday,True
20251123,2025-11-23,2025,11,November,Q4,23,Sunday,True
20251124,2025-11-24,2025,11,November,Q4,24,Monday,False
20251125,2025-11-25,2025,11,November,Q4,25,Tuesday,False
20251126,2025-11-26,2025,11,November,Q4,26,Wednesday,False
20251127,2025-11-27,2025,11,November,Q4,27,Thursday,False
20251128,2025-11-28,2025,11,November,Q4,28,Friday,False
20251129,2025-11-29,2025,11,November,Q4,29,Saturday,True
20251130,2025-11-30,2025,11,November,Q4,30,Sunday,True
20251201,2025-12-01,2025,12,December,Q4,1,Monday,False
20251202,2025-12-02,2025,12,December,Q4,2,Tuesday,False
20251203,2025-12-03,2025,12,December,Q4,3,Wednesday,False
20251204,2025-12-04,2025,12,December,Q4,4,Thursday,False
20251205,2025-12-05,2025,12,December,Q4,5,Friday,False
20251206,2025-12-06,2025,12,December,Q4,6,Saturday,True
20251207,2025-12-07,2025,12,December,Q4,7,Sunday,True
20251208,2025-12-08,2025,12,December,Q4,8,Monday,False
20251209,2025-12-09,2025,12,December,Q4,9,Tuesday,False
20251210,2025-12-10,2025,12,December,Q4,10,Wednesday,False
20251211,2025-12-11,2025,12,December,Q4,11,Thursday,False
20251212,2025-12-12,2025,12,December,Q4,12,Friday,False
20251213,2025-12-13,2025,12,December,Q4,13,Saturday,True
20251214,2025-12-14,2025,12,December,Q4,14,Sunday,True
20251215,2025-12-15,2025,12,December,Q4,15,Monday,False
20251216,2025-12-16,2025,12,December,Q4,16,Tuesday,False
20251217,2025-12-17,2025,12,December,Q4,17,Wednesday,False
20251218,2025-12-18,2025,12,December,Q4,18,Thursday,False
20251219,2025-12-19,2025,12,December,Q4,19,Friday,False
20251220,2025-12-20,2025,12,December,Q4,20,Saturday,True
20251221,2025-12-21,2025,12,December,Q4,21,Sunday,True
20251222,2025-12-22,2025,12,December,Q4,22,Monday,False
20251223,2025-12-23,2025,12,December,Q4,23,Tuesday,False
20251224,2025-12-24,2025,12,December,Q4,24,Wednesday,False
20251225,2025-12-25,2025,12,December,Q4,25,Thursday,False
20251226,2025-12-26,2025,12,December,Q4,26,Friday,False
20251227,2025-12-27,2025,12,December,Q4,27,Saturday,True
20251228,2025-12-28,2025,12,December,Q4,28,Sunday,True
20251229,2025-12-29,2025,12,December,Q4,29,Monday,False
20251230,2025-12-30,2025,12,December,Q4,30,Tuesday,False
20251231,2025-12-31,2025,12,December,Q4,31,Wednesday,False
